letter	particle	position	freq_s	freq_is	freq_t	perc_s	perc_is	perc_t	perc_label
67	τοίνυν	17	0	0	0	0.0	0	0.0	0
67	ἀλλά	1	8	40	48	44.4	74.1	66.7	66.7%
67	ἀλλά	2	0	0	0	0.0	0.0	0.0	0
67	ἀλλά	3	0	1	1	0.0	1.9	1.4	1.4%
67	ἀλλά	4	0	1	1	0.0	1.9	1.4	1.4%
67	ἀλλά	5	1	1	2	5.6	1.9	2.8	2.8%
67	ἀλλά	6	1	1	2	5.6	1.9	2.8	2.8%
67	ἀλλά	7	2	5	7	11.1	9.3	9.7	9.7%
67	ἀλλά	8	2	1	3	11.1	1.9	4.2	4.2%
67	ἀλλά	9	2	1	3	11.1	1.9	4.2	4.2%
67	ἀλλά	10	1	1	2	5.6	1.9	2.8	2.8%
67	ἀλλά	11	1	1	2	5.6	1.9	2.8	2.8%
67	ἀλλά	12	0	0	0	0.0	0.0	0.0	0
67	ἀλλά	13	0	1	1	0.0	1.9	1.4	1.4%
67	ἀλλά	14	0	0	0	0.0	0.0	0.0	0
67	ἀλλά	15	0	0	0	0.0	0.0	0.0	0
67	ἀλλά	16	0	0	0	0.0	0.0	0.0	0
67	ἀλλά	17	0	0	0	0.0	0.0	0.0	0
67	ἄρα	1	1	0	1	100.0	0.0	20.0	20.0%
67	ἄρα	2	0	2	2	0.0	50.0	40.0	40.0%
67	ἄρα	3	0	1	1	0.0	25.0	20.0	20.0%
67	ἄρα	4	0	0	0	0.0	0.0	0.0	0
67	ἄρα	5	0	1	1	0.0	25.0	20.0	20.0%
67	ἄρα	6	0	0	0	0.0	0.0	0.0	0
67	ἄρα	7	0	0	0	0.0	0.0	0.0	0
67	ἄρα	8	0	0	0	0.0	0.0	0.0	0
67	ἄρα	9	0	0	0	0.0	0.0	0.0	0
67	ἄρα	10	0	0	0	0.0	0.0	0.0	0
67	ἄρα	11	0	0	0	0.0	0.0	0.0	0
67	ἄρα	12	0	0	0	0.0	0.0	0.0	0
67	ἄρα	13	0	0	0	0.0	0.0	0.0	0
67	ἄρα	14	0	0	0	0.0	0.0	0.0	0
67	ἄρα	15	0	0	0	0.0	0.0	0.0	0
67	ἄρα	16	0	0	0	0.0	0.0	0.0	0
67	ἄρα	17	0	0	0	0.0	0.0	0.0	0
