letter	particle	position	freq_s	freq_is	freq_t	perc_s	perc_is	perc_t	perc_label
75	καί	16	0	0	0	0.0	0.0	0.0	0
75	καί	17	0	0	0	0.0	0.0	0.0	0
75	καί	18	1	0	1	5.6	0.0	1.2	1.2%
75	καί	19	0	0	0	0.0	0.0	0.0	0
75	καί	20	0	0	0	0.0	0.0	0.0	0
75	καί	21	0	1	1	0.0	1.5	1.2	1.2%
75	καί	22	0	0	0	0.0	0.0	0.0	0
75	καί	23	0	0	0	0.0	0.0	0.0	0
75	καί	24	0	1	1	0.0	1.5	1.2	1.2%
76	καί	1	0	17	17	0.0	42.5	30.9	30.9%
76	καί	2	0	2	2	0.0	5.0	3.6	3.6%
76	καί	3	1	2	3	6.7	5.0	5.5	5.5%
76	καί	4	2	6	8	13.3	15.0	14.5	14.5%
76	καί	5	3	4	7	20.0	10.0	12.7	12.7%
76	καί	6	1	1	2	6.7	2.5	3.6	3.6%
76	καί	7	1	1	2	6.7	2.5	3.6	3.6%
76	καί	8	1	3	4	6.7	7.5	7.3	7.3%
76	καί	9	1	1	2	6.7	2.5	3.6	3.6%
76	καί	10	3	1	4	20.0	2.5	7.3	7.3%
76	καί	11	1	0	1	6.7	0.0	1.8	1.8%
76	καί	12	0	0	0	0.0	0.0	0.0	0
76	καί	13	0	1	1	0.0	2.5	1.8	1.8%
76	καί	14	0	0	0	0.0	0.0	0.0	0
76	καί	15	1	0	1	6.7	0.0	1.8	1.8%
76	καί	16	0	0	0	0.0	0.0	0.0	0
76	καί	17	0	0	0	0.0	0.0	0.0	0
76	καί	18	0	0	0	0.0	0.0	0.0	0
76	καί	19	0	0	0	0.0	0.0	0.0	0
76	καί	20	0	0	0	0.0	0.0	0.0	0
76	καί	21	0	0	0	0.0	0.0	0.0	0
76	καί	22	0	1	1	0.0	2.5	1.8	1.8%
77	καί	1	0	2	2	0.0	7.1	5.9	5.9%
77	καί	2	0	2	2	0.0	7.1	5.9	5.9%
77	καί	3	1	3	4	16.7	10.7	11.8	11.8%
77	καί	4	2	5	7	33.3	17.9	20.6	20.6%
77	καί	5	3	4	7	50.0	14.3	20.6	20.6%
77	καί	6	0	2	2	0.0	7.1	5.9	5.9%
77	καί	7	0	2	2	0.0	7.1	5.9	5.9%
77	καί	8	0	1	1	0.0	3.6	2.9	2.9%
77	καί	9	0	1	1	0.0	3.6	2.9	2.9%
77	καί	10	0	1	1	0.0	3.6	2.9	2.9%
77	καί	11	0	1	1	0.0	3.6	2.9	2.9%
77	καί	12	0	3	3	0.0	10.7	8.8	8.8%
77	καί	13	0	0	0	0.0	0.0	0.0	0
77	καί	14	0	0	0	0.0	0.0	0.0	0
77	καί	15	0	0	0	0.0	0.0	0.0	0
77	καί	16	0	0	0	0.0	0.0	0.0	0
77	καί	17	0	0	0	0.0	0.0	0.0	0
77	καί	18	0	0	0	0.0	0.0	0.0	0
77	καί	19	0	0	0	0.0	0.0	0.0	0
77	καί	20	0	1	1	0.0	3.6	2.9	2.9%
78	καί	1	0	0	0	0.0	0.0	0.0	0
78	καί	2	0	0	0	0.0	0.0	0.0	0
78	καί	3	0	1	1	0.0	12.5	7.7	7.7%
78	καί	4	0	0	0	0.0	0.0	0.0	0
78	καί	5	1	3	4	20.0	37.5	30.8	30.8%
78	καί	6	0	0	0	0.0	0.0	0.0	0
78	καί	7	0	0	0	0.0	0.0	0.0	0
78	καί	8	0	2	2	0.0	25.0	15.4	15.4%
78	καί	9	0	1	1	0.0	12.5	7.7	7.7%
78	καί	10	0	0	0	0.0	0.0	0.0	0
78	καί	11	0	0	0	0.0	0.0	0.0	0
78	καί	12	1	0	1	20.0	0.0	7.7	7.7%
78	καί	13	0	0	0	0.0	0.0	0.0	0
78	καί	14	0	1	1	0.0	12.5	7.7	7.7%
78	καί	15	1	0	1	20.0	0.0	7.7	7.7%
78	καί	16	0	0	0	0.0	0.0	0.0	0
78	καί	17	0	0	0	0.0	0.0	0.0	0
78	καί	18	0	0	0	0.0	0.0	0.0	0
78	καί	19	1	0	1	20.0	0.0	7.7	7.7%
78	καί	20	0	0	0	0.0	0.0	0.0	0
78	καί	21	0	0	0	0.0	0.0	0.0	0
78	καί	22	0	0	0	0.0	0.0	0.0	0
78	καί	23	0	0	0	0.0	0.0	0.0	0
78	καί	24	1	0	1	20.0	0.0	7.7	7.7%
79	καί	1	18	64	82	31.6	41.8	39.0	39.0%
79	καί	2	1	4	5	1.8	2.6	2.4	2.4%
79	καί	3	2	10	12	3.5	6.5	5.7	5.7%
79	καί	4	2	18	20	3.5	11.8	9.5	9.5%
79	καί	5	7	14	21	12.3	9.2	10.0	10.0%
79	καί	6	3	13	16	5.3	8.5	7.6	7.6%
79	καί	7	4	6	10	7.0	3.9	4.8	4.8%
79	καί	8	2	6	8	3.5	3.9	3.8	3.8%
79	καί	9	6	2	8	10.5	1.3	3.8	3.8%
79	καί	10	2	5	7	3.5	3.3	3.3	3.3%
79	καί	11	3	3	6	5.3	2.0	2.9	2.9%
79	καί	12	2	1	3	3.5	0.7	1.4	1.4%
79	καί	13	0	1	1	0.0	0.7	0.5	0.5%
79	καί	14	2	2	4	3.5	1.3	1.9	1.9%
79	καί	15	0	0	0	0.0	0.0	0.0	0
79	καί	16	0	1	1	0.0	0.7	0.5	0.5%
79	καί	17	2	1	3	3.5	0.7	1.4	1.4%
79	καί	18	0	0	0	0.0	0.0	0.0	0
79	καί	19	0	0	0	0.0	0.0	0.0	0
79	καί	20	1	0	1	1.8	0.0	0.5	0.5%
79	καί	21	0	0	0	0.0	0.0	0.0	0
79	καί	22	0	1	1	0.0	0.7	0.5	0.5%
79	καί	23	0	0	0	0.0	0.0	0.0	0
79	καί	24	0	0	0	0.0	0.0	0.0	0
79	καί	25	0	1	1	0.0	0.7	0.5	0.5%
